PNODE_ID,AS_ID_1,AS_ID_2,AS_ID_extra_count,RES_TYPE,RES_ID,BUS_ID,FNMVERSION,RELEASE_DATE,GROUP,Derived_Zone
ATASCDRO_6_N001,AS_NP26,AS_SP15,0,LOAD,ATSDRO_6_LD1,36358_ATASCDRO_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,155,ZP26
ATHOS_5_AP1X2-APND,AS_SP15,AS_SP26,0,GEN,ATHOS_5_AP1X2,,24M3_DB127,2024-03-20T00:00:00,151,SP15
ATHOS_5_AP2X2-APND,AS_SP15,AS_SP26,0,GEN,ATHOS_5_AP2X2,,24M3_DB127,2024-03-20T00:00:00,154,SP15
ATHOS_7_CN1,AS_SP15,AS_SP26,0,GEN,ATHOS_5_AP1SR2,99609_GN1-BUS-34.5_GSR2_GU,24M3_DB127,2024-03-20T00:00:00,150,SP15
ATHOS_7_CN13,AS_SP15,AS_SP26,0,GEN,ATHOS_5_AP1SR1,99607_GN1-BUS-34.5_GSR1_GU,24M3_DB127,2024-03-20T00:00:00,149,SP15
ATHOS_7_CN5,AS_SP15,AS_SP26,0,GEN,ATHOS_5_AP2SR3,99617_GN1-BUS-34.5_GSR3_GU,24M3_DB127,2024-03-20T00:00:00,152,SP15
ATHOS_7_CN6,AS_SP15,AS_SP26,0,GEN,ATHOS_5_AP2SR4,99622_GN1-BUS-34.5_GSR4_GU,24M3_DB127,2024-03-20T00:00:00,153,SP15
ATWATER_1_B2,AS_NP15,AS_NP26,0,LOAD,ATWTER_1_LD1,34104_ATWATER _115_LD1,24M3_DB127,2024-03-20T00:00:00,158,NP15
ATWATER_1_N001,AS_NP15,AS_NP26,0,LOAD,ATWTER_1_LD2,34104_ATWATER _115_LD2,24M3_DB127,2024-03-20T00:00:00,159,NP15
ATWELL_1_N001,AS_NP26,AS_SP15,0,GEN,ATWELL_1_SOLAR,34427_ATWELL  _115_GU1,24M3_DB127,2024-03-20T00:00:00,157,ZP26
AUBERRY_6_N001,AS_NP15,AS_NP26,0,LOAD,AUBERY_6_LD1,34493_AUBERRY _70.0_LD1,24M3_DB127,2024-03-20T00:00:00,160,NP15
AUBERRY_6_N003,AS_NP15,AS_NP26,0,LOAD,AUBERY_6_LD2,34493_AUBERRY _70.0_LD2,24M3_DB127,2024-03-20T00:00:00,161,NP15
AUBURN_6_N001,AS_NP15,AS_NP26,0,LOAD,AUBURN_6_LD1,32392_AUBURN  _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,162,NP15
AVENAL_6_GN001,AS_NP26,AS_SP15,0,GEN,AVENAL_6_AVPARK,34546_AVENAL  _70.0_GUS1,24M3_DB127,2024-03-20T00:00:00,163,ZP26
AVENAL_6_GN002,AS_NP26,AS_SP15,0,GEN,AVENAL_6_SANDDG,34546_AVENAL  _70.0_GUS2,24M3_DB127,2024-03-20T00:00:00,166,ZP26
AVENAL_6_GN003,AS_NP26,AS_SP15,0,GEN,AVENAL_6_SUNCTY,34546_AVENAL  _70.0_GUS3,24M3_DB127,2024-03-20T00:00:00,167,ZP26
AVENA_1_N001,AS_NP15,AS_NP26,0,LOAD,AVENA_1_LD1,33510_AVENA   _115_LD1,24M3_DB127,2024-03-20T00:00:00,169,NP15
AVENGEN_7_B1,AS_NP26,AS_SP15,0,LOAD,AVENAL_7_LD1,34547_AVEN GEN_21.0_LD1,24M3_DB127,2024-03-20T00:00:00,168,ZP26
AVENGEN_7_N001,AS_NP26,AS_SP15,0,GEN,AVENAL_6_AVSLR1,34547_AVEN GEN_21.0_GUS1,24M3_DB127,2024-03-20T00:00:00,164,ZP26
AVENGEN_7_N002,AS_NP26,AS_SP15,0,GEN,AVENAL_6_AVSLR2,34547_AVEN GEN_21.0_GUS2,24M3_DB127,2024-03-20T00:00:00,165,ZP26
AVEP_7_ND001,AS_SP15,AS_SP26,0,GEN,RATSKE_2_WAVBT1,GN-WAVBT1_GU,24M3_DB127,2024-03-20T00:00:00,3830,SP15
AVLYSLR_7_N005,AS_SP15_EXP,AS_SP26_EXP,0,TIE,ARLVAL500,22222_AVLYSLR _34.5_GU1,24M3_DB127,2024-03-20T00:00:00,132,Unclassified
AVOCADO_6_N001,AS_SP15,AS_SP26,0,LOAD,AVOCDO_6_LD32,22020_AVOCADO _69.0_LD32,24M3_DB127,2024-03-20T00:00:00,171,SP15
AVOCADO_6_N002,AS_SP15,AS_SP26,0,LOAD,AVOCDO_6_LD31,22020_AVOCADO _69.0_LD31,24M3_DB127,2024-03-20T00:00:00,170,SP15
AVOCADO_6_N009,AS_SP15,AS_SP26,0,LOAD,AVOCDO_6_LD33,22020_AVOCADO _69.0_LD33,24M3_DB127,2024-03-20T00:00:00,172,SP15
AVSOLAR_7_N007,AS_SP15,AS_SP26,0,LOAD,AVSOLR_7_LD-AUX,29410_AVSOLAR _34.5_LD1,24M3_DB127,2024-03-20T00:00:00,174,SP15
AVSOLAR_7_N008,AS_SP15,AS_SP26,0,GEN,AVSOLR_2_SOLAR,29410_AVSOLAR _34.5_GU1,24M3_DB127,2024-03-20T00:00:00,173,SP15
BADGERCK_7_N001,AS_NP26,AS_SP15,0,GEN,BDGRCK_1_UNITS,34727_BADGERCK_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,237,ZP26
BAFCOG12_7_B1,AS_NP15,AS_NP26,0,GEN,BASICE_2_UNITS,36202_BAFCOG12_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,223,NP15
BAFOOD1_6_N001,AS_NP15,AS_NP26,0,LOAD,BASICE_6_LD1,36076_BA FOOD1_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,224,NP15
BAHIA_2_N001,AS_NP15,AS_NP26,0,LOAD,BAHIA_2_LD2,30465_BAHIA   _230_LD2,24M3_DB127,2024-03-20T00:00:00,178,NP15
BAHIA_2_N011,AS_NP15,AS_NP26,0,LOAD,BAHIA_2_LD1,30465_BAHIA   _230_LD1,24M3_DB127,2024-03-20T00:00:00,177,NP15
BAILYJ1_1_N010,AS_NP15,AS_NP26,0,LOAD,IBMBLY_1_LD1,35652_BAILY J1_115_LD1,24M3_DB127,2024-03-20T00:00:00,1830,NP15
BAILYJ1_1_N011,AS_NP15,AS_NP26,0,LOAD,IBMBLY_1_LD2,35652_BAILY J1_115_LD2,24M3_DB127,2024-03-20T00:00:00,1831,NP15
BAIR_1_LN001,AS_NP15,AS_NP26,0,LOAD,BAIR_1_LD3,33313_BAIR    _115_LD3,24M3_DB127,2024-03-20T00:00:00,183,NP15
BAIR_1_N001,AS_NP15,AS_NP26,0,LOAD,BAIR_1_LD2,33313_BAIR    _115_LD2,24M3_DB127,2024-03-20T00:00:00,182,NP15
BAKER_1_N001,AS_SP15,AS_SP26,0,LOAD,BAKER_1_LD1,24777_BAKER   _115_LD1,24M3_DB127,2024-03-20T00:00:00,184,SP15
BALCH1_7_B2,AS_NP15,AS_NP26,0,GEN,BALCHS_7_UNIT 1,34624_BALCH 1 _13.2_GU1,24M3_DB127,2024-03-20T00:00:00,186,NP15
BALCH1_7_N001,AS_NP15,AS_NP26,0,LOAD,BALCHS_7_LD1,34624_BALCH 1 _13.2_LD1,24M3_DB127,2024-03-20T00:00:00,185,NP15
BALFOUR_6_N001,AS_NP15,AS_NP26,0,LOAD,BALFOR_6_LD1,33054_BALFOUR _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,189,NP15
BANGOR_6_N001,AS_NP15,AS_NP26,0,LOAD,BANGOR_6_LD1,31658_BANGOR  _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,191,NP15
BANGOR_6_N004,AS_NP15,AS_NP26,0,GEN,BANGOR_6_HYDRO,31658_BANGOR  _60.0_GUM1,24M3_DB127,2024-03-20T00:00:00,190,NP15
BANNING_1_N001,AS_SP15,AS_SP26,0,LOAD,BANING_1_LD1,24814_BANNING _115_LD1,24M3_DB127,2024-03-20T00:00:00,194,SP15
BANNING_1_N004,AS_SP15,AS_SP26,0,LOAD,BANING_1_BNK2,_880490fa-5e48-4ae0-9329-2e51dcb92e26,24M3_DB127,2024-03-20T00:00:00,193,SP15
BANNING_1_N010,AS_SP15,AS_SP26,0,LOAD,BANING_1_BNK1,_02370adc-3853-4693-a856-5b3ca729d033,24M3_DB127,2024-03-20T00:00:00,192,SP15
BANTA_6_N001,AS_NP15,AS_NP26,0,LOAD,BANTA_6_LD1,33758_BANTA   _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,208,NP15
BARPKGEN_7_B1,AS_SP15,AS_SP26,0,GEN,BARRE_6_PEAKER,28309_BARPKGEN_13.8_GUPK,24M3_DB127,2024-03-20T00:00:00,216,SP15
BARRETT_6_N001,AS_SP15,AS_SP26,0,LOAD,BARRET_6_LD31,22040_BARRETT _69.0_LD1,24M3_DB127,2024-03-20T00:00:00,210,SP15
BARRE_2_N043,AS_SP15,AS_SP26,0,GEN,BARRE_2_QF,24016_BARRE   _230_GUM1,24M3_DB127,2024-03-20T00:00:00,212,SP15
BARRE_6_N001,AS_SP15,AS_SP26,0,LOAD,BARRE_6_LD-A,24201_BARRE   _66.0_LDA,24M3_DB127,2024-03-20T00:00:00,213,SP15
BARRE_6_N002,AS_SP15,AS_SP26,0,LOAD,BARRE_6_LD-B,24201_BARRE   _66.0_LDB,24M3_DB127,2024-03-20T00:00:00,214,SP15
BARRE_6_N003,AS_SP15,AS_SP26,0,LOAD,BARRE_6_LD-C,24201_BARRE   _66.0_LDC,24M3_DB127,2024-03-20T00:00:00,215,SP15
BARRY_6_N001,AS_NP15,AS_NP26,0,LOAD,BARRY_6_LD1,32338_BARRY   _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,217,NP15
BARTLP_1_N003,AS_NP15,AS_NP26,0,LOAD,MABURY_1_LD-LSPLMS,35435_BARTLP  _115_LD1,24M3_DB127,2024-03-20T00:00:00,2310,NP15
BARTON_1_N001,AS_NP15,AS_NP26,0,LOAD,BARTON_1_LD3,34408_BARTON  _115_LD3,24M3_DB127,2024-03-20T00:00:00,220,NP15
BARTON_1_N007,AS_NP15,AS_NP26,0,LOAD,BARTON_1_LD1,34408_BARTON  _115_LD1,24M3_DB127,2024-03-20T00:00:00,218,NP15
BARTON_1_N008,AS_NP15,AS_NP26,0,LOAD,BARTON_1_LD2,34408_BARTON  _115_LD2,24M3_DB127,2024-03-20T00:00:00,219,NP15
BASALT_6_N002,AS_NP15,AS_NP26,0,LOAD,BASALT_6_LD2,32658_BASALT  _60.0_LD2,24M3_DB127,2024-03-20T00:00:00,222,NP15
BASALT_6_N101,AS_NP15,AS_NP26,0,LOAD,BASALT_6_LD1,32658_BASALT  _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,221,NP15
BASILONE_6_N004,AS_SP15,AS_SP26,0,LOAD,BASLNE_6_LD31,22046_BASILONE_69.0_LD31,24M3_DB127,2024-03-20T00:00:00,225,SP15
BATAVIA_6_N001,AS_NP15,AS_NP26,0,LOAD,BATAVA_6_LD1,32111_BATAVIA _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,228,NP15
BATIQTOS_1_N001,AS_SP15,AS_SP26,0,LOAD,BQUTOS_1_LD41,22048_BATIQTOS_138_LD41,24M3_DB127,2024-03-20T00:00:00,384,SP15
BATIQTOS_1_N008,AS_SP15,AS_SP26,0,LOAD,BQUTOS_1_LD43,22048_BATIQTOS_138_LD43,24M3_DB127,2024-03-20T00:00:00,386,SP15
BATIQTOS_1_N015,AS_SP15,AS_SP26,0,LOAD,BQUTOS_1_LD42,22048_BATIQTOS_138_LD42,24M3_DB127,2024-03-20T00:00:00,385,SP15
BAYMDWS_1_N001,AS_NP15,AS_NP26,0,LOAD,BAYMED_1_LD5,33311_BAY MDWS_115_LD5,24M3_DB127,2024-03-20T00:00:00,232,NP15
BAYMDWS_1_N004,AS_NP15,AS_NP26,0,LOAD,BAYMED_1_LD1,33311_BAY MDWS_115_LD1,24M3_DB127,2024-03-20T00:00:00,229,NP15
BAYMDWS_1_N008,AS_NP15,AS_NP26,0,LOAD,BAYMED_1_LD2,33311_BAY MDWS_115_LD2,24M3_DB127,2024-03-20T00:00:00,230,NP15
BAYMDWS_1_N012,AS_NP15,AS_NP26,0,LOAD,BAYMED_1_LD3,33311_BAY MDWS_115_LD3,24M3_DB127,2024-03-20T00:00:00,231,NP15
BAYSHOR1_1_N001,AS_NP15,AS_NP26,0,LOAD,BAYSHR_1_LD1,33206_BAYSHOR1_115_LD1,24M3_DB127,2024-03-20T00:00:00,233,NP15
BAYSHOR2_1_N001,AS_NP15,AS_NP26,0,LOAD,BAYSHR_1_LD2,33207_BAYSHOR2_115_LD2,24M3_DB127,2024-03-20T00:00:00,234,NP15
BAYWOOD_6_N001,AS_NP26,AS_SP15,0,LOAD,BAYWD_6_LD1,36370_BAYWOOD _70.0_LD1,24M3_DB127,2024-03-20T00:00:00,235,ZP26
BCHIPMIL_6_N001,AS_NP15,AS_NP26,0,LOAD,BCMILL_6_LD1,31061_BCHIPMIL_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,236,NP15
BCKSCRK_2_N004,AS_NP15,AS_NP26,0,GEN,BUCKCK_2_HYDRO,30265_BCKS CRK_230_GUM1,24M3_DB127,2024-03-20T00:00:00,430,NP15
BCKSCRK_7_B2,AS_NP15,AS_NP26,0,GEN,BUCKCK_7_UNIT 2,31820_BCKS CRK_11.0_GU2,24M3_DB127,2024-03-20T00:00:00,435,NP15
BCKSCRK_7_B3,AS_NP15,AS_NP26,0,GEN,BUCKCK_7_UNIT 1,31820_BCKS CRK_11.0_GU1,24M3_DB127,2024-03-20T00:00:00,434,NP15
BCKSCRK_7_N001,AS_NP15,AS_NP26,0,LOAD,BUCKCK_7_LD4,31820_BCKS CRK_11.0_LD4,24M3_DB127,2024-03-20T00:00:00,431,NP15
BCKSCRK_7_N002,AS_NP15,AS_NP26,0,GEN,BUCKCK_7_OAKFLT,31820_BCKS CRK_11.0_GUM1,24M3_DB127,2024-03-20T00:00:00,432,NP15
BCRK1-1_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK1_7_UNIT 2,24306_B CRK1-1_ 7.2_GU2,24M3_DB127,2024-03-20T00:00:00,270,SP15
BCRK1-1_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK1_7_UNIT 1,24306_B CRK1-1_ 7.2_GU1,24M3_DB127,2024-03-20T00:00:00,269,SP15
BCRK1-2_1_N003,AS_SP15,AS_SP26,0,GEN,BIGCRK_7_MAMRES,24307_B CRK1-2_13.2_GUM2,24M3_DB127,2024-03-20T00:00:00,301,SP15
BCRK1-2_1_N004,AS_SP15,AS_SP26,0,GEN,BIGCRK_7_DAM7,24307_B CRK1-2_13.2_GUM1,24M3_DB127,2024-03-20T00:00:00,300,SP15
BCRK1-2_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK1_7_UNIT 3,24307_B CRK1-2_13.2_GU3,24M3_DB127,2024-03-20T00:00:00,271,SP15
BCRK1-2_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK1_7_UNIT 4,24307_B CRK1-2_13.2_GU4,24M3_DB127,2024-03-20T00:00:00,272,SP15
BCRK2-1_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK2_7_UNIT 1,24308_B CRK2-1_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,273,SP15
BCRK2-1_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK2_7_UNIT 2,24308_B CRK2-1_13.8_GU2,24M3_DB127,2024-03-20T00:00:00,274,SP15
BCRK2-2_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK2_7_UNIT 4,24309_B CRK2-2_ 7.2_GU4,24M3_DB127,2024-03-20T00:00:00,276,SP15
BCRK2-2_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK2_7_UNIT 3,24309_B CRK2-2_ 7.2_GU3,24M3_DB127,2024-03-20T00:00:00,275,SP15
BCRK2-3_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK2_7_UNIT 5,24310_B CRK2-3_ 7.2_GU5,24M3_DB127,2024-03-20T00:00:00,277,SP15
BCRK2-3_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK2_7_UNIT 6,24310_B CRK2-3_ 7.2_GU6,24M3_DB127,2024-03-20T00:00:00,278,SP15
BCRK3-1_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK3_7_UNIT 2,24311_B CRK3-1_13.2_GU2,24M3_DB127,2024-03-20T00:00:00,280,SP15
BCRK3-1_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK3_7_UNIT 1,24311_B CRK3-1_13.2_GU1,24M3_DB127,2024-03-20T00:00:00,279,SP15
BCRK3-2_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK3_7_UNIT 4,24312_B CRK3-2_13.2_GU4,24M3_DB127,2024-03-20T00:00:00,282,SP15
BCRK3-2_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK3_7_UNIT 3,24312_B CRK3-2_13.2_GU3,24M3_DB127,2024-03-20T00:00:00,281,SP15
BCRK3-3_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK3_7_UNIT 5,24313_B CRK3-3_13.8_GU5,24M3_DB127,2024-03-20T00:00:00,283,SP15
BCRK4_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK4_7_UNIT 1,24314_B CRK 4 _12.0_GU41,24M3_DB127,2024-03-20T00:00:00,284,SP15
BCRK4_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK4_7_UNIT 2,24314_B CRK 4 _12.0_GU42,24M3_DB127,2024-03-20T00:00:00,285,SP15
BCRK8_7_B1,AS_SP15,AS_SP26,0,GEN,BGCRK8_7_UNIT 2,24315_B CRK 8 _13.8_GU82,24M3_DB127,2024-03-20T00:00:00,287,SP15
BCRK8_7_B3,AS_SP15,AS_SP26,0,GEN,BGCRK8_7_UNIT 1,24315_B CRK 8 _13.8_GU81,24M3_DB127,2024-03-20T00:00:00,286,SP15
BDGRHLL_6_N001,AS_NP26,AS_SP15,0,LOAD,BADGRH_6_PUMPSA,34580_BDGR HLL_70.0_LDM1,24M3_DB127,2024-03-20T00:00:00,175,ZP26
BDGRHLL_6_N004,AS_NP26,AS_SP15,0,LOAD,BADGRH_6_PUMPSB,34580_BDGR HLL_70.0_LDM2,24M3_DB127,2024-03-20T00:00:00,176,ZP26
BDLARKSP_6_N004,AS_SP15,AS_SP26,0,LOAD,LARKSP_6_SPLD1,22073_BDLARKSP_69.0_LDM1,24M3_DB127,2024-03-20T00:00:00,2113,SP15
BDLRKSP1_7_B1,AS_SP15,AS_SP26,0,GEN,LARKSP_6_UNIT 1,22074_BDLRKSP1_13.8_GU1,24M3_DB127,2024-03-20T00:00:00,2114,SP15
BDLRKSP2_7_B1,AS_SP15,AS_SP26,0,GEN,LARKSP_6_UNIT 2,22075_BDLRKSP2_13.8_GU2,24M3_DB127,2024-03-20T00:00:00,2115,SP15
BEALE1_6_N001,AS_NP15,AS_NP26,0,LOAD,BEALE_6_LD1,32346_BEALE_1 _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,238,NP15
BEALE2_6_N001,AS_NP15,AS_NP26,0,LOAD,BEALE_6_LD2,32347_BEALE_2 _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,239,NP15
BEARCRK_6_N001,AS_NP15,AS_NP26,0,GEN,TKOPWR_2_UNIT,31589_BEAR CRK_60.0_GU1,24M3_DB127,2024-03-20T00:00:00,5090,NP15
BEARCRK_6_N010,AS_NP15,AS_NP26,0,GEN,TKOPWR_6_HYDRO,31589_BEAR CRK_60.0_GUh1,24M3_DB127,2024-03-20T00:00:00,5091,NP15
BEARDSLY_7_B1,AS_NP15,AS_NP26,0,GEN,BEARDS_7_UNIT 1,34074_BEARDSLY_ 6.9_GU1,24M3_DB127,2024-03-20T00:00:00,240,NP15
BEARTAP_1_N001,AS_NP26,AS_SP15,0,LOAD,BEARMT_1_LD-CWTR,34734_BEAR TAP_115_LD1,24M3_DB127,2024-03-20T00:00:00,241,ZP26
BEATTY_1_N001,AS_SP15,AS_SP26,0,LOAD,BEATTY_1_LD1,18036_BEATTY  _138_LD1,24M3_DB127,2024-03-20T00:00:00,244,SP15
BEATTY_1_N003,AS_SP15,AS_SP26,0,LOAD,BEATTY_1_LD2,18036_BEATTY  _138_LD2,24M3_DB127,2024-03-20T00:00:00,245,SP15
BELDEN_7_B1,AS_NP15,AS_NP26,0,GEN,BELDEN_7_UNIT 1,31784_BELDEN  _13.8_GU1,24M3_DB127,2024-03-20T00:00:00,246,NP15
BELLPGE_1_N001,AS_NP15,AS_NP26,0,LOAD,BELL_1_LD2,32238_BELL PGE_115_LD2,24M3_DB127,2024-03-20T00:00:00,250,NP15
BELLPGE_1_N005,AS_NP15,AS_NP26,0,LOAD,BELL_1_LD3,32238_BELL PGE_115_LD3,24M3_DB127,2024-03-20T00:00:00,251,NP15
BELLVUE_1_N001,AS_NP15,AS_NP26,0,LOAD,BELLVU_1_LD1,31246_BELLVUE _115_LD1,24M3_DB127,2024-03-20T00:00:00,247,NP15
BELLVUE_1_N003,AS_NP15,AS_NP26,0,LOAD,BELLVU_1_LD3,31246_BELLVUE _115_LD3,24M3_DB127,2024-03-20T00:00:00,249,NP15
BELLVUE_1_N005,AS_NP15,AS_NP26,0,LOAD,BELLVU_1_LD2,31246_BELLVUE _115_LD2,24M3_DB127,2024-03-20T00:00:00,248,NP15
BELMONT_1_N001,AS_NP15,AS_NP26,0,LOAD,BELMNT_1_LD2,33312_BELMONT _115_LD2,24M3_DB127,2024-03-20T00:00:00,253,NP15
BELMONT_1_N006,AS_NP15,AS_NP26,0,LOAD,BELMNT_1_LD1,33312_BELMONT _115_LD1,24M3_DB127,2024-03-20T00:00:00,252,NP15
BELMONT_1_N008,AS_NP15,AS_NP26,0,LOAD,BELMNT_1_LD3,33312_BELMONT _115_LD3,24M3_DB127,2024-03-20T00:00:00,254,NP15
BELRIDGE_1_N001,AS_NP26,AS_SP15,0,LOAD,BELRDG_1_LD1,34804_BELRIDGE_115_LD1,24M3_DB127,2024-03-20T00:00:00,255,ZP26
BELRIDGE_1_N002,AS_NP26,AS_SP15,0,LOAD,BELRDG_1_LD2,34804_BELRIDGE_115_LD2,24M3_DB127,2024-03-20T00:00:00,256,ZP26
BERCYN_7_N001,AS_NP15,AS_NP26,0,GEN,BERCYN_2_BCEBT1,39401_BERCYN_13.8_GUB1,24M3_DB127,2024-03-20T00:00:00,262,NP15
BERESFRD_6_N001,AS_NP15,AS_NP26,0,LOAD,BERSFD_6_LD1,33358_BERESFRD_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,263,NP15
BERESFRD_6_N002,AS_NP15,AS_NP26,0,LOAD,BERSFD_6_LD2,33358_BERESFRD_60.0_LD2,24M3_DB127,2024-03-20T00:00:00,264,NP15
BERNARDO_6_N001,AS_SP15,AS_SP26,0,LOAD,BENRDO_6_LD31,22056_BERNARDO_69.0_LD31,24M3_DB127,2024-03-20T00:00:00,258,SP15
BERNARDO_6_N002,AS_SP15,AS_SP26,0,LOAD,BENRDO_6_LD34,22056_BERNARDO_69.0_LD34,24M3_DB127,2024-03-20T00:00:00,261,SP15
BERNARDO_6_N009,AS_SP15,AS_SP26,0,LOAD,BENRDO_6_LD33,22056_BERNARDO_69.0_LD33,24M3_DB127,2024-03-20T00:00:00,260,SP15
BERNARDO_6_N013,AS_SP15,AS_SP26,0,LOAD,BENRDO_6_LD32,22056_BERNARDO_69.0_LD32,24M3_DB127,2024-03-20T00:00:00,259,SP15
BERNARDO_6_N014,AS_SP15,AS_SP26,0,LOAD,BENRDO_6_LD30,22056_BERNARDO_69.0_LD30,24M3_DB127,2024-03-20T00:00:00,257,SP15
BERVLLY_6_N001,AS_NP15,AS_NP26,0,LOAD,BEARVY_6_LD1,34242_BER VLLY_70.0_LD1,24M3_DB127,2024-03-20T00:00:00,243,NP15
BESSGEN_7_N001,AS_SP15,AS_SP26,0,GEN,ESCNDO_6_EB1BT1,99003_BESS GEN_12.0_GU1,24M3_DB127,2024-03-20T00:00:00,1317,SP15
BESSGEN_7_N002,AS_SP15,AS_SP26,0,GEN,ESCNDO_6_EB2BT2,99003_BESS GEN_12.0_GU2,24M3_DB127,2024-03-20T00:00:00,1318,SP15
BESSGEN_7_N003,AS_SP15,AS_SP26,0,GEN,ESCNDO_6_EB3BT3,99003_BESS GEN_12.0_GU3,24M3_DB127,2024-03-20T00:00:00,1319,SP15
BESSGEN_7_N004,AS_SP15,AS_SP26,0,LOAD,ESCNDO_7_LD33,99003_BESS GEN_12.0_LD33,24M3_DB127,2024-03-20T00:00:00,1327,SP15
BESS_G1_7_N002,AS_NP26,AS_SP15,0,GEN,GWFPWR_1_HPPBT1,99901_34.5_GU1B,24M3_DB127,2024-03-20T00:00:00,1650,ZP26
BGSKYGN3_7_N001,AS_SP15,AS_SP26,0,GEN,BGSKYN_2_BS3SR3,29773_BGSKYGN3_34.5_GUS3,24M3_DB127,2024-03-20T00:00:00,296,SP15
BIGBAR_6_N001,AS_NP15,AS_NP26,0,LOAD,BIGBAR_6_LD1,31553_BIG BAR _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,297,NP15
BIGBASN_6_N001,AS_NP15,AS_NP26,0,LOAD,BIGBSN_6_LD1,36000_BIG BASN_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,298,NP15
BIGCRK1_7_B2,AS_SP15,AS_SP26,0,GEN,BGCRK1_7_PORTAL,28282_BIGCRK1 _33.0_GUPO,24M3_DB127,2024-03-20T00:00:00,268,SP15
BIGCRK1_7_N001,AS_SP15,AS_SP26,0,LOAD,BGCRK1_7_GN-PRTAL,28282_BIGCRK1 _33.0_LD1,24M3_DB127,2024-03-20T00:00:00,267,SP15
BIGCRK_2_EXESWD-APND,AS_SP15,AS_SP26,0,GEN,BIGCRK_2_EXESWD,,24M3_DB127,2024-03-20T00:00:00,299,SP15
BIGGS_6_N001,AS_NP15,AS_NP26,0,LOAD,BIGGS_6_LD1,38052_BIGGS   _60.0_LD1,24M3_DB127,2024-03-20T00:00:00,302,NP15
BIGLAGN_6_N001,AS_NP15,AS_NP26,0,LOAD,BGLAGN_6_LD1,31051_BIG_LAGN_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,288,NP15
BIGMDWS_6_N001,AS_NP15,AS_NP26,0,LOAD,BIGMDW_6_LD1,31674_BIG MDWS_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,303,NP15
BIGRIVR_6_N001,AS_NP15,AS_NP26,0,LOAD,BIGRVR_6_LD1,31314_BIG RIVR_60.0_LD1,24M3_DB127,2024-03-20T00:00:00,304,NP15
BIGSK230_2_N022,AS_SP15,AS_SP26,0,GEN,BIGSKY_2_BSKSR6,24386_BIGSKGN6_34.5_GUS6,24M3_DB127,2024-03-20T00:00:00,307,SP15
BIGSK230_2_N023,AS_SP15,AS_SP26,0,GEN,BIGSKY_2_BSKSR7,24387_BIGSKGN7_34.5_GUS7,24M3_DB127,2024-03-20T00:00:00,308,SP15
BIGSK230_2_N024,AS_SP15,AS_SP26,0,GEN,BIGSKY_2_BSKSR8,24388_BIGSKGN8_34.5_GUS8,24M3_DB127,2024-03-20T00:00:00,309,SP15
BIGSK230_2_N025,AS_SP15,AS_SP26,0,GEN,BIGSKY_2_ASLBT2,GN-ASLBT2_GU,24M3_DB127,2024-03-20T00:00:00,306,SP15
BIGSKGN1134_7_N026,AS_SP15,AS_SP26,0,GEN,BIGSKY_2_AS2BT1,GN-AS2BT1_GU,24M3_DB127,2024-03-20T00:00:00,305,SP15
BIGSKGN1_7_N001,AS_SP15,AS_SP26,0,GEN,BIGSKY_2_SOLAR1,24394_BIGSKGN1_34.5_GUS1,24M3_DB127,2024-03-20T00:00:00,310,SP15
