X,Y,OBJECTID,Substation_ID,Substation_Name,Alias,Status,Owner,Map_Owner,Map_Part,Engineering_ID,kV_12_TO_32,kV_33_TO_92,kV_110_TO_161,kV_220_To_287,kV_345_To_500,kV_500_DC,Highest_kV,Postal_City,County,Zip_Code,State,Comments
-122.536407840253,41.7270358743076,"1713",SS2027,Montague, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Montague,Siskiyou,"96064",CA, 
-122.270415893093,41.2627076540222,"1714",SS2028,Mott, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Mount Shasta,Siskiyou,"96067",CA, 
-122.321815628583,41.304647920029,"1715",SS2029,Mt. Shasta, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Mount Shasta,Siskiyou,"96067",CA, 
-122.276336217184,41.2206644151398,"1716",SS2030,North Dunsmuir, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Mount Shasta,Siskiyou,"96067",CA, 
-121.995779430256,41.966407570299,"1717",SS2031,Picard, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Dorris,Siskiyou,"96023",CA, 
-122.999523295702,41.7422894886011,"1718",SS2032,Scott Bar, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Fort Jones,Siskiyou,"96032",CA, 
-123.191947708776,41.8405279108981,"1719",SS2033,Seiad, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Klamath River,Siskiyou,"96050",CA, 
-122.364179334608,41.5486437164646,"1720",SS2034,Shastina, ,Operational,PCORP,PCORP,U, ,,YES,YES,,,,110kV to 161kV,Montague,Siskiyou,"96064",CA, 
-122.238922738904,41.2679875567495,"1721",SS2035,Snow Brush, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Dunsmuir,Siskiyou,"96025",CA, 
-121.566361330847,41.9252746443501,"1722",SS2037,Tunnel, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Tulelake,Siskiyou,"96134",CA, 
-122.905635194582,41.4931184826184,"1723",SS2038,Walker Bryan, ,Operational,PCORP,PCORP,U, ,,YES,,,,,33kV to 92kV,Etna,Siskiyou,"96027",CA, 
-122.389726616726,41.4314065373159,"1724",SS2039,Weed, ,Operational,PCORP,PCORP,U, ,,,YES,,,,110kV to 161kV,Weed,Siskiyou,"96094",CA, 
